wikidata_code,birth,bplo1,bpla1,level1_main_occ,level3_main_occ,level3_all_occ,level3_occ,stem,GEOID,birth_decade,father_uri,father_occ,mother_uri,schools_uris,has_father,has_mother,has_school,has_father_occ
Q908642,1921,-87.6500473022461,41.85002899169922,Discovery/Science,chemist,D:_chemist_academic_P:_chemist_professor_English_chimiste_théoricien_professeur_French_chimico_Italian_chemiker_German,chemist,1,17031,1920,NA,NA,NA,http://www.wikidata.org/entity/Q49114|http://www.wikidata.org/entity/Q238101,FALSE,FALSE,TRUE,FALSE
Q1738659,1968,-75.16361236572266,39.95277786254883,Discovery/Science,mathematician,D:_mathematician_academic_P:_mathematician_professor_science_English_mathématicien_French_matematico_professore_matematica_Italian_mathematiker_German_matemátic_professor_ciência_Portuguese,mathematician,1,42101,1960,http://www.wikidata.org/entity/Q21176243,http://www.wikidata.org/entity/Q170790,NA,http://www.wikidata.org/entity/Q131252|http://www.wikidata.org/entity/Q174710|http://www.wikidata.org/entity/Q7830318,TRUE,FALSE,TRUE,TRUE
Q33114979,1916,-77.4366683959961,37.54083251953125,Discovery/Science,physicist,D:_physicist_P:_physicist_professor_faculty_English,physicist,1,51760,1910,NA,NA,NA,http://www.wikidata.org/entity/Q49115|http://www.wikidata.org/entity/Q1115878,FALSE,FALSE,TRUE,FALSE
Q6767783,1956,-87.94999694824219,43.04999923706055,Discovery/Science,engineer,D:_engineer_engineer_politician_P:_engineer_republican_assembly_English,engineer,1,55079,1950,NA,NA,NA,http://www.wikidata.org/entity/Q1755318,FALSE,FALSE,TRUE,FALSE
Q15449191,1856,-73.99028015136719,40.69277954101563,Discovery/Science,chemist,D:_chemist_academic_P:_chemiker_German_químic_Portuguese,chemist,1,36047,1850,NA,NA,NA,,FALSE,FALSE,FALSE,FALSE
Q6228551,1823,-81.3758316040039,40.80500030517578,Discovery/Science,inventor,D:_inventor_P:,inventor,1,39151,1820,NA,NA,NA,,FALSE,FALSE,FALSE,FALSE
Q764789,1954,-77.03666687011719,38.89500045776367,Discovery/Science,palaeontologist,D:_palaeontologist_illustrator_painter_scientist_illustrator_P:_research_author_illustrator_English_auteur_illustrateur_sociologie_French_paleontologo_sociologo_illustratore_Italian_illustrator_paläontologe_German_investigador_autor_ilustrador_Spanish,palaeontologist,1,11001,1950,NA,NA,NA,,FALSE,FALSE,FALSE,FALSE
Q1174499,1954,-75.16361236572266,39.95277786254883,Discovery/Science,mathematician,D:_mathematician_academic_P:_professor_mathematics_research_English_mathématicien_professeur_mathématiques_French_mathematiker_German_matemátic_Portuguese,mathematician,1,42101,1950,NA,NA,NA,http://www.wikidata.org/entity/Q21578|http://www.wikidata.org/entity/Q15262564,FALSE,FALSE,TRUE,FALSE
Q5394337,1891,-84.645599365234375,42.17720031738281,Discovery/Science,engineer,D:_engineer_P:_racecar_English,engineer,1,26075,1890,NA,NA,NA,,FALSE,FALSE,FALSE,FALSE
Q24005753,1947,-81.6500015258789,30.3166675567627,Discovery/Science,zoologist,D:_zoologist_psychologist_P:_professor_English,zoologist,1,12031,1940,NA,NA,NA,http://www.wikidata.org/entity/Q168756|http://www.wikidata.org/entity/Q499451|http://www.wikidata.org/entity/Q503415,FALSE,FALSE,TRUE,FALSE
Q740307,1928,-73.99028015136719,40.69277954101563,Discovery/Science,astronomer,D:_astronomer_P:_astronomer_radio_operator_English_astronome_French_ingenieur_im ruhestand_astronom_German,astronomer,1,36047,1920,NA,NA,NA,,FALSE,FALSE,FALSE,FALSE
Q6442819,1909,-71.2861099243164,41.94444274902344,Discovery/Science,botanist,D:_botanist_P:_botánic_Spanish,botanist,1,25005,1900,NA,NA,NA,,FALSE,FALSE,FALSE,FALSE
Q347356,1810,-75.31388854980469,43.00055694580078,Discovery/Science,botanist,D:_curator_botanist_academic_P:_botanist_scientist_explorer_English_botaniste_disciple_French_botanico_Italian_botaniker_offiziell_autor_German_naturalista_médic_botánic_Spanish_botânico_Portuguese_botaniker_Swedish,botanist,1,36065,1810,NA,NA,NA,http://www.wikidata.org/entity/Q5430237,FALSE,FALSE,TRUE,FALSE
Q1441407,1850,-71.23332977294922,42.28333282470703,Discovery/Science,inventor,D:_inventor_engineer_P:_ son_English_wissenschaftler_erfinder_fotograf_German_uppfinnare_Swedish,inventor,1,25021,1850,http://www.wikidata.org/entity/Q122702737,NA,http://www.wikidata.org/entity/Q122702775,,TRUE,TRUE,FALSE,FALSE
Q6531982,1887,-111.8833312988281,40.75,Discovery/Science,engineer,D:_engineer_P:_invention_detective_police_English,engineer,1,49035,1880,NA,NA,NA,,FALSE,FALSE,FALSE,FALSE
Q7511956,1954,-87.76080322265625,42.13140106201172,Discovery/Science,geneticist,D:_geneticist_academic_P:_genetics_medical_English_genetiker_German,geneticist,1,17031,1950,http://www.wikidata.org/entity/Q47002434,http://www.wikidata.org/entity/Q40348,NA,http://www.wikidata.org/entity/Q49108|http://www.wikidata.org/entity/Q131252,TRUE,FALSE,TRUE,TRUE
Q3710456,1917,-81.54222106933594,39.26610946655273,Discovery/Science,mathematician,D:_mathematician_P:_published_mathematician_English_mathématicien_French_matemátic_Spanish,mathematician,1,54107,1910,NA,NA,NA,http://www.wikidata.org/entity/Q558977|http://www.wikidata.org/entity/Q635642|http://www.wikidata.org/entity/Q995265,FALSE,FALSE,TRUE,FALSE
Q2424962,1939,-88.20417022705078,40.10972213745117,Discovery/Science,palaeontologist,D:_palaeontologist_academic_P:_paläontologe_German,palaeontologist,1,17019,1930,http://www.wikidata.org/entity/Q15437658,http://www.wikidata.org/entity/Q520549,NA,http://www.wikidata.org/entity/Q616591,TRUE,FALSE,TRUE,TRUE
Q6387935,1945,-77.03666687011719,38.89500045776367,Discovery/Science,computer_scientist,D:_computer_scientist_engineer_P:_computer scientist_scientist_professor_English_informatiker_German_cientista_Portuguese,computer_scientist,1,11001,1940,NA,NA,NA,http://www.wikidata.org/entity/Q49210|http://www.wikidata.org/entity/Q842909,FALSE,FALSE,TRUE,FALSE
Q1124416,1887,-98.51777648925781,44.87527847290039,Discovery/Science,engineer,D:_engineer_lawyer_engineer_architect_academic_P:_engineer_professor_engineer_English_ingénieur_construction_French_ingenieur_laufen_hochschullehrer_German,engineer,1,46115,1880,NA,NA,NA,http://www.wikidata.org/entity/Q1136919|http://www.wikidata.org/entity/Q8003310,FALSE,FALSE,TRUE,FALSE
Q351144,1888,-117.5199966430664,46.88999938964844,Discovery/Science,astronomer,D:_astronomer_meteorologist_P:_astronomer_meteorologist_army_English_astronome_météorologue_French_astronom_meteorologe_German_ejércit_militar_autor_Spanish,astronomer,1,53075,1880,NA,NA,NA,http://www.wikidata.org/entity/Q168756|http://www.wikidata.org/entity/Q235034|http://www.wikidata.org/entity/Q7989150,FALSE,FALSE,TRUE,FALSE
Q125515,1837,-78.44000244140625,37.22000122070313,Discovery/Science,astronomer,D:_astronomer_physician_photographer_P:_doctor_astronomer_photography_English_médecin_astronome_French_medico_astronomo_Italian_physiologe_astronom_draper_German_médic_astrónomo_Spanish_médic_astrônom_fotografia_Portuguese_naturforskare_forskare_son_Swedish,astronomer,1,51147,1830,http://www.wikidata.org/entity/Q472490,http://www.wikidata.org/entity/Q33231,NA,http://www.wikidata.org/entity/Q3100195,TRUE,FALSE,TRUE,TRUE
Q7614343,1904,-88.450836181640625,43.6522216796875,Discovery/Science,aerospace,D:_aerospace_engineer_P:_designer_English_course_French,aerospace,1,55039,1900,NA,NA,NA,,FALSE,FALSE,FALSE,FALSE
Q5238448,1923,-118.2436828613281,34.05223083496094,Discovery/Science,engineer,D:_engineer_P:_inventor_patent_English,engineer,1,06037,1920,NA,NA,NA,,FALSE,FALSE,FALSE,FALSE
Q5920936,1806,-74,40.70000076293945,Discovery/Science,botanist,D:_botanist_P:_ army_engineer_published_English,botanist,1,36047,1800,NA,NA,NA,,FALSE,FALSE,FALSE,FALSE
Q1767452,1870,-79.93583679199219,35.99833297729492,Discovery/Science,mathematician,D:_mathematician_academic_P:_teacher_mathematician_creator_English_mathematiker_German_matemática_Portuguese,mathematician,1,37081,1870,NA,NA,NA,http://www.wikidata.org/entity/Q152838|http://www.wikidata.org/entity/Q995265|http://www.wikidata.org/entity/Q5615915,FALSE,FALSE,TRUE,FALSE
Q6371929,1948,-73.9941635131836,40.72833251953125,Discovery/Science,botanist,D:_botanist_P:_professor_science_mechanics_English_botaniker_German_profesor_botánica_biología_Spanish,botanist,1,36061,1940,NA,NA,NA,http://www.wikidata.org/entity/Q1145814,FALSE,FALSE,TRUE,FALSE
Q6525322,1918,-74,40.70000076293945,Discovery/Science,engineer,D:_engineer_P:_inventor_aerodynamics_engineer_English,engineer,1,36047,1910,NA,NA,NA,http://www.wikidata.org/entity/Q49210|http://www.wikidata.org/entity/Q75478|http://www.wikidata.org/entity/Q556098|http://www.wikidata.org/entity/Q1093910,FALSE,FALSE,TRUE,FALSE
Q5482229,1856,-78.391937255859375,37.30210113525391,Discovery/Science,chemist,D:_chemist_P:_chemist_educator_English_chemiker_German,chemist,1,51147,1850,http://www.wikidata.org/entity/Q5082301,http://www.wikidata.org/entity/Q11063,http://www.wikidata.org/entity/Q131349445,http://www.wikidata.org/entity/Q152838|http://www.wikidata.org/entity/Q213439,TRUE,TRUE,TRUE,TRUE
Q3548165,1867,-90.499725341796875,41.48583221435547,Discovery/Science,palaeontologist,D:_palaeontologist_geologist_P:_geologist_son_daughter_English_géologue_conchyliologiste_French,palaeontologist,1,17161,1860,NA,NA,NA,http://www.wikidata.org/entity/Q238101,FALSE,FALSE,TRUE,FALSE
Q4661988,1920,-75.16361236572266,39.95277786254883,Discovery/Science,scientist,D:_technician_P:_scientist_medical_research_English,scientist,1,42101,1920,NA,NA,NA,http://www.wikidata.org/entity/Q3443159,FALSE,FALSE,TRUE,FALSE
Q720124,1941,-118.1956176757813,33.7683219909668,Discovery/Science,astronaut,D:_officer_astronaut_P:_navy_fighter pilot_astronaut_English_astronaute_French_astronauta_Italian_astronaut_German_astronauta_veteran_Portuguese_astronaut_Swedish,astronaut,1,06037,1940,NA,NA,NA,http://www.wikidata.org/entity/Q49108|http://www.wikidata.org/entity/Q49120|http://www.wikidata.org/entity/Q1128819|http://www.wikidata.org/entity/Q7586750,FALSE,FALSE,TRUE,FALSE
Q1707057,1928,-77.03666687011719,38.89500045776367,Discovery/Science,biologist,D:_biologist_academic_P:_biologist_studies_science_English_biologo_Italian_zoologe_biologe_German,biologist,1,11001,1920,NA,NA,NA,http://www.wikidata.org/entity/Q49112,FALSE,FALSE,TRUE,FALSE
Q1819009,1928,-75.16361236572266,39.95277786254883,Discovery/Science,biologist,D:_biologist_academic_anatomist_P:_professor_anatomy_medicine_English_biologiste_scientifique_découverte_French_gerontologe_German_médic_professor_anatomia_Portuguese_medicinsk_forskare_upptäck_Swedish,biologist,1,42101,1920,NA,NA,NA,http://www.wikidata.org/entity/Q49117,FALSE,FALSE,TRUE,FALSE
Q1355634,1957,-73.96055603027344,40.9555549621582,Discovery/Science,astronaut,D:_astronaut_scientist_P:_scientist_English_astronaute_French_astronauta_Italian_astronaut_German_cientista_astronauta_Portuguese,astronaut,1,34003,1950,NA,NA,NA,http://www.wikidata.org/entity/Q21578|http://www.wikidata.org/entity/Q41506|http://www.wikidata.org/entity/Q7059109,FALSE,FALSE,TRUE,FALSE
Q1443510,1933,-88.05267333984375,30.72766876220703,Discovery/Science,astronomer,D:_astronomer_physicist_academic_P:_physicist_astronomy_physicist_English_physicien_astronomie_French_fisico_Italian_physiker_astronom_German_físic_Portuguese,astronomer,1,01097,1930,NA,NA,NA,http://www.wikidata.org/entity/Q49112|http://www.wikidata.org/entity/Q842909,FALSE,FALSE,TRUE,FALSE
Q1333534,1900,-74.15290832519531,40.74295425415039,Discovery/Science,inventor,D:_chemist_P:_inventor_chemist_patent_English_inventeur_physique_French_inventore_imprenditore_Italian_erfinder_German_inventor_químic_Portuguese,inventor,1,34013,1900,NA,NA,NA,http://www.wikidata.org/entity/Q49088|http://www.wikidata.org/entity/Q75478,FALSE,FALSE,TRUE,FALSE
Q27049857,1955,-73.99028015136719,40.69277954101563,Discovery/Science,scientist,D:_scientist_P:_biomedical_medical_engineer_English,scientist,1,36047,1950,NA,NA,NA,http://www.wikidata.org/entity/Q858729|http://www.wikidata.org/entity/Q969850,FALSE,FALSE,TRUE,FALSE
Q47634391,1944,-76.1691665649414,39.51027679443359,Discovery/Science,chemist,D:_chemist_P:_biochemiker_chemiker_biologe_German,chemist,1,24025,1940,NA,NA,NA,,FALSE,FALSE,FALSE,FALSE
Q15783386,1948,-74,40.70000076293945,Discovery/Science,mathematician,D:_mathematician_academic_P:_mathematician_English_mathematiker_German,mathematician,1,36047,1940,NA,NA,NA,http://www.wikidata.org/entity/Q21578|http://www.wikidata.org/entity/Q130965,FALSE,FALSE,TRUE,FALSE
Q3182523,1854,-84.51249694824219,39.09999847412109,Discovery/Science,biologist,D:_biologist_zoologist_carcinologist_P:_professor_English_zoologiste_French,biologist,1,21117,1850,NA,NA,NA,http://www.wikidata.org/entity/Q21578|http://www.wikidata.org/entity/Q49166|http://www.wikidata.org/entity/Q75478|http://www.wikidata.org/entity/Q153987,FALSE,FALSE,TRUE,FALSE
Q1934650,1921,-70.24138641357422,44.08916854858398,Discovery/Science,chemist,D:_chemist_academic_P:_scientist_chemist_research_English_chimiste_photo_science_French_chimico_Italian_chemiker_German_químic_Portuguese,chemist,1,23001,1920,NA,NA,NA,http://www.wikidata.org/entity/Q13371|http://www.wikidata.org/entity/Q810771,FALSE,FALSE,TRUE,FALSE
Q6580896,1956,-74,40.70000076293945,Discovery/Science,chemist,D:_chemist_P:_chemist_son_physics_English,chemist,1,36047,1950,http://www.wikidata.org/entity/Q183679,http://www.wikidata.org/entity/Q169470,NA,http://www.wikidata.org/entity/Q49112|http://www.wikidata.org/entity/Q49115|http://www.wikidata.org/entity/Q131252,TRUE,FALSE,TRUE,TRUE
Q1284966,1938,-108.5670013427734,39.06669998168945,Discovery/Science,physicist,D:_physicist_physicist_P:_physicist_physics_quantum_English_physiker_German,physicist,1,08077,1930,NA,NA,NA,http://www.wikidata.org/entity/Q161562,FALSE,FALSE,TRUE,FALSE
Q5662134,1948,-87.73638916015625,40.7761116027832,Discovery/Science,agronomist,D:_agronomist_P:_agronomist_author_agronomist_English,agronomist,1,17075,1940,NA,NA,NA,http://www.wikidata.org/entity/Q1145814,FALSE,FALSE,TRUE,FALSE
Q980126,1953,-74.163055419921875,40.91555404663086,Discovery/Science,biologist,D:_biologist_academic_virologist_P:_professor_physician_surgeon_English_professor_German,biologist,1,34031,1950,NA,NA,NA,http://www.wikidata.org/entity/Q49115|http://www.wikidata.org/entity/Q1950740,FALSE,FALSE,TRUE,FALSE
Q1065160,1875,-89.5,44.5,Discovery/Science,geologist,D:_geologist_academic_P:_geologist_geology_science_English_geologe_German,geologist,1,55097,1870,NA,NA,NA,http://www.wikidata.org/entity/Q838330,FALSE,FALSE,TRUE,FALSE
Q3420505,1919,-118.2436828613281,34.05223083496094,Discovery/Science,entomologist,D:_entomologist_P:_agronomist_research_management_English_agronome_entomologiste_lutte_French,entomologist,1,06037,1910,NA,NA,NA,,FALSE,FALSE,FALSE,FALSE
Q7789200,1928,-82.5,40.5,Discovery/Science,engineer,D:_engineer_engineer_P:_engineer_research_executive_English,engineer,1,39083,1920,NA,NA,NA,http://www.wikidata.org/entity/Q182973|http://www.wikidata.org/entity/Q190080,FALSE,FALSE,TRUE,FALSE
Q5143031,1827,-75.30805206298828,39.95833206176758,Discovery/Science,engineer,D:_engineer_P:_engineer_professor_mechanics_English,engineer,1,42045,1820,http://www.wikidata.org/entity/Q96149028,NA,http://www.wikidata.org/entity/Q78162547,,TRUE,TRUE,FALSE,FALSE
Q709386,1890,-75.5513916015625,39.74833297729492,Discovery/Science,geologist,D:_geologist_academic_P:_geologist_mystic_English_geologe_forschung_German,geologist,1,10003,1890,NA,NA,NA,http://www.wikidata.org/entity/Q21578|http://www.wikidata.org/entity/Q49114,FALSE,FALSE,TRUE,FALSE
Q16014336,1929,-73.91777801513672,40.70416641235352,Discovery/Science,inventor,D:_inventor_P:_inventor_patent_husband_English_inventrice_Italian_televisión_marido_patente_Spanish_inventor_patente_Portuguese,inventor,1,36047,1920,NA,NA,NA,,FALSE,FALSE,FALSE,FALSE
