"country","iso3","year","births","n_allsci","rate_per_1000_mort","rate_per_1000_deaths","rate_per_100k_births"
"Chile","CHL",1894,109300,2,0.0335120643431635,0.0335064499916234,1.82982616651418
"Chile","CHL",1895,101400,2,0.0369952461108747,0.0370096225018505,1.9723865877712
"Chile","CHL",1897,1e+05,2,0.0395038318716916,0.0395100750691426,2
"Chile","CHL",1898,96310,4,0.0843668269636379,0.0843703859945159,4.15325511369536
"Chile","CHL",1899,98680,2,0.0424115189685519,0.0424088210347752,2.02675314146737
"Chile","CHL",1900,113600,6,0.114057599087539,0.11404675917126,5.28169014084507
"Chile","CHL",1901,128800,3,0.0520092923268957,0.0520291363163371,2.32919254658385
"Chile","CHL",1902,144400,5,0.0616652072567616,0.0616750955963982,3.46260387811634
"Chile","CHL",1903,145200,9,0.108501711915899,0.108472942027239,6.19834710743802
"Chile","CHL",1904,145900,4,0.0511934472387534,0.0511770726714432,2.74160383824537
"Chile","CHL",1905,146500,1,0.0114625004298438,0.0114652602614079,0.68259385665529
"Chile","CHL",1906,147200,1,0.0144862453100781,0.0144885540423066,0.679347826086957
"Chile","CHL",1907,147900,1,0.0131020386772182,0.0130992926381975,0.676132521974307
"Chile","CHL",1908,149700,4,0.0552562508633789,0.0552715213486251,2.67201068804275
"Chile","CHL",1909,151700,2,0.026992010364932,0.0269832703723691,1.318391562294
"Chile","CHL",1910,153600,2,0.0229887699858619,0.0229885057471264,1.30208333333333
"Chile","CHL",1911,155500,4,0.0560169171089669,0.0560302563384227,2.57234726688103
"Chile","CHL",1912,157500,4,0.0475669504828046,0.0475680818171007,2.53968253968254
"Chile","CHL",1913,157200,9,0.106904866547092,0.106926458358085,5.72519083969466
"Chile","CHL",1914,157000,2,0.0217431481904265,0.0217391304347826,1.27388535031847
"Chile","CHL",1915,156600,6,0.0652209359204305,0.0652315720808871,3.83141762452107
"Chile","CHL",1916,156300,2,0.0210309365076027,0.0210349179638199,1.27959053103007
"Chile","CHL",1917,156000,3,0.0341487290981321,0.0341491178144565,1.92307692307692
"Chile","CHL",1918,157400,9,0.0975948296428029,0.0976032968224704,5.71791613722999
"Chile","CHL",1919,158900,3,0.0375300240192154,0.0375187593796898,1.88797986154814
"Chile","CHL",1921,161900,5,0.0563018680959834,0.0562999662200203,3.08832612723904
"Chile","CHL",1922,163500,3,0.030077600208538,0.0300782033286545,1.8348623853211
"Chile","CHL",1923,165200,3,0.0336036560777813,0.0336096795877213,1.81598062953995
"Chile","CHL",1924,167000,10,0.10541962280859,0.105429625724829,5.98802395209581
"Chile","CHL",1925,168800,5,0.050981911617758,0.050999592003264,2.96208530805687
"Chile","CHL",1926,170800,7,0.0691966271586876,0.0691973111901937,4.0983606557377
"Chile","CHL",1927,172800,11,0.100615584439343,0.100622027076473,6.36574074074074
"Chile","CHL",1928,174100,5,0.0438277394528545,0.0438365772400491,2.87191269385411
"Chile","CHL",1929,175500,4,0.03584229390681,0.0358487184083169,2.27920227920228
"Chile","CHL",1930,178200,6,0.0543291258443652,0.0543527493432376,3.36700336700337
"Chile","CHL",1931,181000,8,0.0705691401150277,0.0709597303530247,4.41988950276243
"Chile","CHL",1932,183700,8,0.0699845159258514,0.070478371949608,4.35492651061513
"Chile","CHL",1933,186400,2,0.0181239861895225,0.0184791647417537,1.07296137339056
"Chile","CHL",1934,189200,6,0.0534444978889423,0.0552231937413714,3.17124735729387
"Chile","CHL",1935,191900,9,0.0767485886787304,0.0792323267893301,4.68994267847837
"Chile","CHL",1936,194700,7,0.0581723897217698,0.0608907446068198,3.59527478171546
"Chile","CHL",1937,197400,4,0.0318387684764353,0.0333222259246918,2.02634245187437
"Chile","CHL",1938,200100,5,0.0383800546531978,0.0405580791693705,2.49875062468766
"Chile","CHL",1939,202900,9,0.0662168823620298,0.0699626865671642,4.43568260226713
"Chile","CHL",1940,205600,7,0.0492375218051882,0.0526355365065043,3.40466926070039
"Chile","CHL",1941,208400,8,0.0539203461686224,0.0569151963574274,3.83877159309021
"Chile","CHL",1942,211100,5,0.0329257130063152,0.0347005343882296,2.36854571293226
"Chile","CHL",1943,213800,14,0.0891878806411334,0.0957199507725967,6.54817586529467
"Chile","CHL",1944,216600,15,0.0933805631470495,0.0981675392670157,6.92520775623269
"Chile","CHL",1945,219300,7,0.0416329637912166,0.0455669834656946,3.19197446420429
"Chile","CHL",1946,222100,7,0.0405221569365249,0.0426153658833557,3.15173345339937
"Chile","CHL",1947,224800,12,0.0669710127133306,0.0723501748462559,5.33807829181495
"Chile","CHL",1948,227500,14,0.0776569780341691,0.0806869921042015,6.15384615384615
"Chile","CHL",1949,230300,7,0.037829249575772,0.0406220984215413,3.03951367781155
"Chile","CHL",1950,233000,10,0.0527515192437542,0.0563729635266926,4.29184549356223
"Chile","CHL",1951,235900,10,0.0520814345310327,0.0550388023556607,4.23908435777872
"Chile","CHL",1952,241600,9,0.0456794822992006,0.0478163850812879,3.72516556291391
"Chile","CHL",1953,247000,12,0.0594536212209792,0.0617061757597573,4.8582995951417
"Chile","CHL",1954,252100,13,0.0629338806967265,0.0648411392089381,5.15668385561285
"Chile","CHL",1955,257000,10,0.0473760760291268,0.0484590036828843,3.89105058365759
"Chile","CHL",1956,261600,15,0.0696036305253682,0.0707613925842061,5.73394495412844
"Chile","CHL",1957,266000,8,0.0363932472329759,0.0367917586460633,3.00751879699248
"Chile","CHL",1958,270200,4,0.0178536358929496,0.0179581574930412,1.48038490007402
"Chile","CHL",1959,274100,8,0.0350542025607095,0.0350892583008027,2.91864283108355
"Chile","CHL",1960,277800,8,0.0341635065423115,0.0340686483263777,2.87976961843053
"Chile","CHL",1961,281200,6,0.0250577372028048,0.024965672200724,2.13371266002845
"Chile","CHL",1962,284400,5,0.0204889482613079,0.0204298439159925,1.75808720112518
"Chile","CHL",1963,287200,1,0.00402800267459378,0.00401864651985211,0.348189415041783
"Chile","CHL",1964,289600,6,0.0237285454401645,0.0236789139271479,2.07182320441989
"Chile","CHL",1965,291100,6,0.0233010613633451,0.0232747585243803,2.0611473720371
"Chile","CHL",1966,291600,7,0.0267870809735191,0.0267747858017136,2.40054869684499
"Chile","CHL",1967,290900,10,0.0379443280818383,0.0379276340741865,3.43760742523204
"Chile","CHL",1968,289100,5,0.0189378157880783,0.018930789035287,1.72950536146662
"Chile","CHL",1970,282400,4,0.0153942071598457,0.0154101013214162,1.41643059490085
"Chile","CHL",1971,278000,4,0.0156198137337212,0.0156329386016336,1.43884892086331
"Chile","CHL",1972,273500,4,0.0158584160614038,0.01585414189457,1.46252285191956
"Chile","CHL",1973,269000,3,0.0120632597340453,0.012045290291496,1.11524163568773
"Chile","CHL",1974,265100,4,0.0162428632919411,0.0162094257810917,1.508864579404
"Chile","CHL",1975,261900,2,0.00816163297952654,0.00814730324262669,0.763650248186331
"Chile","CHL",1976,259500,3,0.012253600516285,0.0122334135301554,1.15606936416185
"Chile","CHL",1977,258000,4,0.0162987894074168,0.0162680982593135,1.55038759689922
"Chile","CHL",1978,257300,2,0.00811355734865173,0.00810011745170305,0.777302759424796
"Chile","CHL",1979,257500,3,0.0120949209395335,0.0120839593495607,1.16504854368932
"Chile","CHL",1980,258600,1,0.00399883234095644,0.00399694633300159,0.386697602474865
"Chile","CHL",1982,264100,1,0.00389165628891656,0.00388893209924555,0.378644452858766
"Chile","CHL",1984,272500,1,0.00375632000841416,0.00375369739193105,0.36697247706422
"Chile","CHL",1985,276800,1,0.00369558709944455,0.00369296674483446,0.361271676300578
"Chile","CHL",1986,280600,1,0.00364472662727932,0.00364248300781677,0.356379187455453
"Chile","CHL",1987,283600,1,0.00360511060479336,0.00360422703746954,0.352609308885755
"Chile","CHL",1988,285400,1,0.00358026415188913,0.00358085389041871,0.350385423966363
"Chile","CHL",1990,285100,1,0.00357578336474063,0.00357742075118681,0.350754121360926
"Chile","CHL",1992,280400,2,0.00725039605288439,0.0072528413005795,0.713266761768902
"Chile","CHL",1996,266700,1,0.00379712709364095,0.00379558497555643,0.374953130858643
"Chile","CHL",1997,263200,1,0.00384630178083772,0.00384523690504572,0.379939209726444
"China","CHN",1808,13290000,1,NA,0.000129182276191707,0.00752445447705041
"China","CHN",1809,13410000,1,NA,0.000127975428717686,0.00745712155108128
"China","CHN",1810,13540000,1,NA,0.00012675877804538,0.00738552437223043
"China","CHN",1811,13650000,1,NA,0.000125770343353037,0.00732600732600733
"China","CHN",1813,13880000,1,NA,0.000123670541676973,0.00720461095100865
"China","CHN",1816,14220000,1,NA,0.000120729204394543,0.0070323488045007
"China","CHN",1820,14680000,2,NA,0.000233836080907284,0.0136239782016349
"China","CHN",1826,15260000,2,NA,0.000224921277552857,0.0131061598951507
"China","CHN",1827,15330000,1,NA,0.000111994624258036,0.00652315720808871
"China","CHN",1836,15810000,2,NA,0.000217108119843682,0.0126502213788741
"China","CHN",1837,15830000,2,NA,0.000216896215161045,0.0126342387871131
"China","CHN",1840,15880000,3,NA,0.000324289266025295,0.0188916876574307
"China","CHN",1845,15800000,1,NA,0.000108660219493643,0.00632911392405063
"China","CHN",1847,15720000,1,NA,0.000109217999126256,0.00636132315521628
"China","CHN",1849,15620000,1,NA,0.000109878035380727,0.00640204865556978
"China","CHN",1850,15550000,1,NA,0.00011039964672113,0.00643086816720257
"China","CHN",1851,15480000,1,NA,0.000113430127041742,0.00645994832041344
"China","CHN",1853,15330000,1,NA,0.000120192307692308,0.00652315720808871
"China","CHN",1854,15240000,1,NA,0.000124146492861577,0.00656167979002625
"China","CHN",1857,14980000,2,NA,0.000262501640635254,0.0133511348464619
"China","CHN",1858,14880000,2,NA,0.000259168070493715,0.0134408602150538
"China","CHN",1859,14780000,1,NA,0.000128336755646817,0.006765899864682
"China","CHN",1860,14680000,2,NA,0.000254323499491353,0.0136239782016349
"China","CHN",1861,14580000,2,NA,0.000252111433253498,0.0137174211248285
"China","CHN",1864,14320000,1,NA,0.000122639195486878,0.00698324022346369
"China","CHN",1865,14260000,3,NA,0.000368459837877671,0.0210378681626928
"China","CHN",1866,14200000,2,NA,0.000245579567779961,0.0140845070422535
"China","CHN",1867,14150000,2,NA,0.00024588148512417,0.0141342756183746
"China","CHN",1868,14100000,2,NA,0.000245730433714216,0.0141843971631206
"China","CHN",1870,14040000,1,NA,0.000122564039710749,0.00712250712250712
"China","CHN",1871,14030000,1,NA,0.000122324159021407,0.00712758374910905
"China","CHN",1872,14010000,2,NA,0.000245098039215686,0.0142755174875089
"China","CHN",1873,13980000,5,NA,0.000613948919449902,0.0357653791130186
"China","CHN",1875,13990000,2,NA,0.000245398773006135,0.0142959256611866
"China","CHN",1876,1.4e+07,2,NA,0.000245248313917842,0.0142857142857143
"China","CHN",1877,14010000,2,NA,0.000245037980887037,0.0142755174875089
"China","CHN",1879,14080000,1,NA,0.00012190661952944,0.00710227272727273
"China","CHN",1880,14120000,2,NA,0.000243101981281147,0.0141643059490085
"China","CHN",1881,14150000,2,NA,0.00024265954865324,0.0141342756183746
"China","CHN",1882,14190000,4,NA,0.000483968542044767,0.0281888653981677
"China","CHN",1883,14230000,3,NA,0.000361925443358668,0.0210822206605762
"China","CHN",1884,14270000,3,NA,0.000360923965351299,0.0210231254379818
"China","CHN",1885,14310000,4,NA,0.000479961603071754,0.0279524807826695
"China","CHN",1886,14360000,6,NA,0.000717274357441721,0.0417827298050139
"China","CHN",1887,14400000,3,NA,0.000357696434958865,0.0208333333333333
"China","CHN",1888,14450000,5,NA,0.000594106463878327,0.0346020761245675
"China","CHN",1889,14510000,4,NA,0.000473148805299267,0.0275671950379049
"China","CHN",1890,14560000,10,NA,0.00117924528301887,0.0686813186813187
"China","CHN",1891,14620000,7,NA,0.000821982151244716,0.0478796169630643
"China","CHN",1892,14680000,7,NA,0.000818713450292398,0.0476839237057221
"China","CHN",1893,14750000,14,NA,0.00162923309670662,0.0949152542372881
"China","CHN",1894,14820000,5,NA,0.000579038795599305,0.0337381916329285
"China","CHN",1895,14890000,6,NA,0.000691483231531635,0.0402955003357958
"China","CHN",1896,14960000,7,NA,0.000803028564873236,0.0467914438502674
"China","CHN",1897,15030000,10,NA,0.00114181319936058,0.0665335994677312
"China","CHN",1898,15110000,16,NA,0.00181632421387218,0.105890138980807
"China","CHN",1899,15180000,6,NA,0.000677889504010846,0.0395256916996047
"China","CHN",1900,15260000,12,NA,0.00134786027181849,0.0786369593709043
"China","CHN",1901,15340000,8,NA,0.000893255917820456,0.0521512385919166
"China","CHN",1902,15420000,13,NA,0.00144268116746199,0.0843060959792477
"China","CHN",1903,15500000,11,NA,0.0012134583563155,0.0709677419354839
"China","CHN",1904,15580000,12,NA,0.00131578947368421,0.0770218228498075
"China","CHN",1905,15660000,5,NA,0.000544959128065395,0.0319284802043423
"China","CHN",1906,15750000,11,NA,0.00119034736500379,0.0698412698412698
"China","CHN",1907,15830000,8,NA,0.000860400086040009,0.0505369551484523
"China","CHN",1908,15910000,9,NA,0.000961846745751844,0.0565681961030798
"China","CHN",1909,16020000,6,NA,0.000635727908455181,0.0374531835205993
"China","CHN",1910,16140000,17,NA,0.00178515173789772,0.105328376703841
"China","CHN",1911,16260000,20,NA,0.00208138203767301,0.1230012300123
"China","CHN",1912,16430000,14,NA,0.00143973673385438,0.0852099817407182
"China","CHN",1913,16610000,14,NA,0.00142160844841592,0.0842865743527995
"China","CHN",1914,16790000,12,NA,0.00120336943441637,0.0714711137581894
"China","CHN",1915,16970000,14,NA,0.00138682516097078,0.0824985268120212
"China","CHN",1916,17150000,13,NA,0.00127226463104326,0.075801749271137
"China","CHN",1917,17330000,17,NA,0.00164410058027079,0.0980957876514714
"China","CHN",1918,17530000,16,0.00152692765550374,0.00152671755725191,0.0912721049629207
"China","CHN",1919,17720000,22,0.00207361405292014,0.00207371100009426,0.124153498871332
"China","CHN",1920,17870000,25,NA,0.00233274237193244,0.139899272523783
"China","CHN",1921,17980000,17,NA,0.00157392833996852,0.0945494994438265
"China","CHN",1922,18040000,6,NA,0.000552842532018797,0.0332594235033259
"China","CHN",1923,18110000,24,NA,0.00219860754855258,0.132523467697405
"China","CHN",1924,18170000,13,NA,0.00118526622902991,0.0715465052283985
"China","CHN",1925,18230000,9,NA,0.000816696914700544,0.0493691716950082
"China","CHN",1926,18300000,14,NA,0.00126330987186428,0.0765027322404372
"China","CHN",1927,18360000,22,NA,0.00197575213291423,0.119825708061002
"China","CHN",1928,18430000,12,NA,0.00107171563811735,0.0651112316874661
"China","CHN",1929,18490000,19,NA,0.00168888888888889,0.10275824770146
"China","CHN",1930,18860000,22,NA,0.00191370911621434,0.116648992576882
"China","CHN",1931,19220000,20,NA,0.00168819110323289,0.104058272632674
"China","CHN",1932,19590000,16,NA,0.00131018670160498,0.0816743236345074
"China","CHN",1933,19950000,18,NA,0.00143209483650251,0.0902255639097744
"China","CHN",1934,20320000,28,NA,0.00216366586817093,0.137795275590551
"China","CHN",1935,20680000,31,NA,0.00233012627781118,0.149903288201161
"China","CHN",1936,21040000,22,NA,0.0016091281451141,0.104562737642586
"China","CHN",1937,21410000,19,NA,0.00135675521279634,0.0887435777673984
"China","CHN",1938,21770000,15,NA,0.00104507768410785,0.0689021589343133
"China","CHN",1939,22140000,18,NA,0.00122523994282214,0.0813008130081301
"China","CHN",1940,22500000,19,NA,0.00126498002663116,0.0844444444444444
"China","CHN",1941,22870000,14,NA,0.000914733747141457,0.0612155662439878
"China","CHN",1942,23230000,7,NA,0.000449265130607792,0.0301334481274214
"China","CHN",1943,23590000,14,NA,0.000882890836854386,0.0593471810089021
"China","CHN",1944,23960000,13,NA,0.000805202849179312,0.0542570951585977
"China","CHN",1945,24320000,14,NA,0.000852463009194422,0.0575657894736842
"China","CHN",1946,24690000,14,NA,0.000837721397797989,0.0567031186715269
"China","CHN",1947,25050000,23,NA,0.0013534984993821,0.0918163672654691
"China","CHN",1948,25410000,13,NA,0.000752576125969665,0.0511609602518693
"China","CHN",1949,25780000,13,NA,0.000740066036661733,0.0504266873545384
"China","CHN",1950,26140000,10,NA,0.000560255476497283,0.0382555470543229
"China","CHN",1951,25500000,10,NA,0.000569768104381517,0.0392156862745098
"China","CHN",1952,24350000,20,NA,0.00118427285646613,0.082135523613963
"China","CHN",1953,23470000,17,NA,0.00103645896841849,0.0724328930549638
"China","CHN",1954,22850000,11,NA,0.000683866956792042,0.0481400437636762
"China","CHN",1955,22500000,13,NA,0.000814893750391776,0.0577777777777778
"China","CHN",1956,22410000,11,NA,0.000672700587084149,0.0490852298081214
"China","CHN",1957,22580000,16,NA,0.000946185688941455,0.070859167404783
"China","CHN",1958,22980000,12,0.000652928258092964,0.000681082921845735,0.0522193211488251
"China","CHN",1959,23590000,18,0.00103423299729571,0.00104305499217709,0.076303518440017
"China","CHN",1960,24390000,11,0.00068177538773496,0.000652625333728864,0.04510045100451
"China","CHN",1961,25310000,18,0.000955939830385472,0.000963494272561824,0.0711181351244567
"China","CHN",1962,26310000,24,0.00107430675432771,0.00109619073718827,0.0912200684150513
"China","CHN",1963,27320000,32,0.00137284713437252,0.00137498388690758,0.117130307467057
"China","CHN",1964,28260000,18,0.000742132162193809,0.000732779677576942,0.0636942675159236
"China","CHN",1965,29050000,19,0.000757337443895246,0.000739414694894147,0.0654044750430293
"China","CHN",1966,29650000,15,0.000582430562725384,0.00057539606429092,0.0505902192242833
"China","CHN",1967,30020000,7,0.00026712471686688,0.000266920877025739,0.0233177881412392
"China","CHN",1968,30150000,5,0.000189094303711849,0.000191124192500287,0.0165837479270315
"China","CHN",1969,30030000,9,0.00034010713374713,0.000341258104879991,0.02997002997003
