"country","iso3","year","births","n_inventors","rate_per_100k_births"
"China","CHN",1916,17150000,13,0.075801749271137
"China","CHN",1917,17330000,17,0.0980957876514714
"China","CHN",1918,17530000,16,0.0912721049629207
"China","CHN",1919,17720000,22,0.124153498871332
"China","CHN",1920,17870000,25,0.139899272523783
"China","CHN",1921,17980000,17,0.0945494994438265
"China","CHN",1922,18040000,6,0.0332594235033259
"China","CHN",1923,18110000,24,0.132523467697405
"China","CHN",1924,18170000,13,0.0715465052283985
"China","CHN",1925,18230000,9,0.0493691716950082
"China","CHN",1926,18300000,14,0.0765027322404372
"China","CHN",1927,18360000,22,0.119825708061002
"China","CHN",1928,18430000,12,0.0651112316874661
"China","CHN",1929,18490000,19,0.10275824770146
"China","CHN",1930,18860000,22,0.116648992576882
"China","CHN",1931,19220000,20,0.104058272632674
"China","CHN",1932,19590000,16,0.0816743236345074
"China","CHN",1933,19950000,18,0.0902255639097744
"China","CHN",1934,20320000,28,0.137795275590551
"China","CHN",1935,20680000,31,0.149903288201161
"China","CHN",1936,21040000,22,0.104562737642586
"China","CHN",1937,21410000,19,0.0887435777673984
"China","CHN",1938,21770000,15,0.0689021589343133
"China","CHN",1939,22140000,18,0.0813008130081301
"China","CHN",1940,22500000,19,0.0844444444444444
"China","CHN",1941,22870000,14,0.0612155662439878
"China","CHN",1942,23230000,7,0.0301334481274214
"China","CHN",1943,23590000,14,0.0593471810089021
"China","CHN",1944,23960000,13,0.0542570951585977
"China","CHN",1945,24320000,14,0.0575657894736842
"China","CHN",1946,24690000,14,0.0567031186715269
"China","CHN",1947,25050000,23,0.0918163672654691
"China","CHN",1948,25410000,13,0.0511609602518693
"China","CHN",1949,25780000,13,0.0504266873545384
"China","CHN",1950,26140000,10,0.0382555470543229
"China","CHN",1951,25500000,10,0.0392156862745098
"China","CHN",1952,24350000,20,0.082135523613963
"China","CHN",1953,23470000,17,0.0724328930549638
"China","CHN",1954,22850000,11,0.0481400437636762
"China","CHN",1955,22500000,13,0.0577777777777778
"China","CHN",1956,22410000,11,0.0490852298081214
"China","CHN",1957,22580000,16,0.070859167404783
"China","CHN",1958,22980000,12,0.0522193211488251
"China","CHN",1959,23590000,18,0.076303518440017
"China","CHN",1960,24390000,11,0.04510045100451
"China","CHN",1961,25310000,18,0.0711181351244567
"China","CHN",1962,26310000,24,0.0912200684150513
"China","CHN",1963,27320000,32,0.117130307467057
"China","CHN",1964,28260000,18,0.0636942675159236
"China","CHN",1965,29050000,19,0.0654044750430293
"China","CHN",1966,29650000,15,0.0505902192242833
"China","CHN",1967,30020000,7,0.0233177881412392
"China","CHN",1968,30150000,5,0.0165837479270315
"China","CHN",1969,30030000,9,0.02997002997003
"China","CHN",1970,29620000,6,0.0202565833896016
"China","CHN",1971,28910000,3,0.0103770321687997
"China","CHN",1972,27930000,7,0.025062656641604
"China","CHN",1973,26760000,6,0.0224215246636771
"China","CHN",1974,25480000,2,0.00784929356357928
"China","CHN",1975,24200000,6,0.0247933884297521
"China","CHN",1976,2.3e+07,1,0.00434782608695652
"China","CHN",1977,21970000,5,0.0227583067819754
"China","CHN",1978,21180000,4,0.0188857412653447
"China","CHN",1979,20700000,1,0.00483091787439614
"China","CHN",1980,20600000,4,0.0194174757281553
"China","CHN",1981,20960000,6,0.0286259541984733
"China","CHN",1982,21700000,5,0.0230414746543779
"China","CHN",1983,22740000,2,0.00879507475813544
"China","CHN",1984,23960000,6,0.0250417362270451
"China","CHN",1985,25170000,3,0.0119189511323004
"China","CHN",1987,26860000,2,0.00744601638123604
"China","CHN",1989,26850000,1,0.0037243947858473
"China","CHN",1991,24980000,1,0.00400320256204964
"China","CHN",1992,23590000,2,0.00847816871555744
"China","CHN",1998,16470000,1,0.00607164541590771
"Côte d'Ivoire","CIV",1918,98180,1,1.01853738032186
"Côte d'Ivoire","CIV",1930,106800,1,0.936329588014981
"Côte d'Ivoire","CIV",1931,108300,1,0.923361034164358
"Côte d'Ivoire","CIV",1934,112600,1,0.88809946714032
"Côte d'Ivoire","CIV",1936,115600,1,0.865051903114187
"Côte d'Ivoire","CIV",1939,119900,1,0.834028356964137
"Côte d'Ivoire","CIV",1942,124300,2,1.60901045856798
"Côte d'Ivoire","CIV",1955,158700,1,0.630119722747322
"Côte d'Ivoire","CIV",1957,170500,1,0.586510263929619
"Côte d'Ivoire","CIV",1968,257800,1,0.387897595034911
"Cameroon","CMR",1880,86460,1,1.15660421003932
"Cameroon","CMR",1911,94840,1,1.05440742302826
"Cameroon","CMR",1912,95120,1,1.05130361648444
"Cameroon","CMR",1914,95690,2,2.09008255826105
"Cameroon","CMR",1926,100200,1,0.998003992015968
"Cameroon","CMR",1928,106200,1,0.941619585687382
"Cameroon","CMR",1931,117800,1,0.848896434634975
"Cameroon","CMR",1933,125600,1,0.796178343949045
"Cameroon","CMR",1934,129600,3,2.31481481481481
"Cameroon","CMR",1936,137400,1,0.727802037845706
"Cameroon","CMR",1937,141300,2,1.41542816702052
"Cameroon","CMR",1938,145300,1,0.688231245698555
"Cameroon","CMR",1939,149200,2,1.34048257372654
"Cameroon","CMR",1941,157000,2,1.27388535031847
"Cameroon","CMR",1943,164900,1,0.606428138265615
"Cameroon","CMR",1945,172700,2,1.15807759119861
"Cameroon","CMR",1946,176700,3,1.69779286926995
"Cameroon","CMR",1947,180600,1,0.553709856035437
"Cameroon","CMR",1948,184500,1,0.5420054200542
"Cameroon","CMR",1949,188400,1,0.530785562632696
"Cameroon","CMR",1952,195000,1,0.512820512820513
"Cameroon","CMR",1953,197400,1,0.506585612968592
"Cameroon","CMR",1954,200400,2,0.998003992015968
"Cameroon","CMR",1955,204000,1,0.490196078431373
"Cameroon","CMR",1957,212900,2,0.939408172851104
"Cameroon","CMR",1958,218200,2,0.916590284142988
"Cameroon","CMR",1960,230200,2,0.868809730668983
"Cameroon","CMR",1962,243800,2,0.820344544708778
"Cameroon","CMR",1964,258300,2,0.774293457220287
"Cameroon","CMR",1965,265900,1,0.376081233546446
"Cameroon","CMR",1966,273500,1,0.36563071297989
"Cameroon","CMR",1968,289200,1,0.345781466113416
"Cameroon","CMR",1977,372800,2,0.536480686695279
"Cameroon","CMR",1987,505800,1,0.197706603400554
"Dem. Rep. Congo","COD",1883,326000,1,0.306748466257669
"Dem. Rep. Congo","COD",1921,417800,1,0.239348970799426
"Dem. Rep. Congo","COD",1925,429000,1,0.233100233100233
"Dem. Rep. Congo","COD",1938,494900,1,0.202061022428773
"Dem. Rep. Congo","COD",1940,507000,1,0.19723865877712
"Dem. Rep. Congo","COD",1941,513100,2,0.389787565776652
"Dem. Rep. Congo","COD",1944,531200,2,0.376506024096386
"Dem. Rep. Congo","COD",1945,537300,1,0.186115764005211
"Dem. Rep. Congo","COD",1946,543400,1,0.184026499815973
"Dem. Rep. Congo","COD",1947,549400,2,0.364033491081179
"Dem. Rep. Congo","COD",1948,555500,3,0.54005400540054
"Dem. Rep. Congo","COD",1949,561500,1,0.178094390026714
"Dem. Rep. Congo","COD",1951,573300,2,0.348857491714635
"Dem. Rep. Congo","COD",1953,598200,3,0.501504513540622
"Dem. Rep. Congo","COD",1954,611900,2,0.326850792613172
"Dem. Rep. Congo","COD",1955,626600,1,0.1595914458985
"Dem. Rep. Congo","COD",1960,712800,3,0.420875420875421
"Dem. Rep. Congo","COD",1961,732500,1,0.136518771331058
"Dem. Rep. Congo","COD",1962,752900,1,0.132819763580821
"Dem. Rep. Congo","COD",1963,774000,1,0.129198966408269
"Dem. Rep. Congo","COD",1979,1191000,1,0.0839630562552477
"Congo","COG",1935,29480,1,3.3921302578019
"Congo","COG",1936,29830,1,3.35232986925914
"Congo","COG",1953,36330,1,2.75254610514726
"Congo","COG",1954,37120,2,5.38793103448276
"Congo","COG",1963,47010,1,2.12720697723889
"Colombia","COL",1800,51850,1,1.92864030858245
"Colombia","COL",1805,51850,1,1.92864030858245
"Colombia","COL",1822,55580,1,1.79920834832674
"Colombia","COL",1828,60330,1,1.65755014089176
"Colombia","COL",1829,61340,1,1.63025758069775
"Colombia","COL",1830,62400,2,3.20512820512821
"Colombia","COL",1834,67040,1,1.49164677804296
"Colombia","COL",1835,68250,1,1.46520146520147
"Colombia","COL",1839,73330,1,1.363698349925
"Colombia","COL",1844,79740,2,2.50815149235014
"Colombia","COL",1854,90800,1,1.10132158590308
"Colombia","COL",1855,91760,2,2.1795989537925
"Colombia","COL",1857,93590,1,1.06849022331446
"Colombia","COL",1858,94460,3,3.17594749100148
"Colombia","COL",1859,95280,1,1.0495382031906
"Colombia","COL",1860,96070,1,1.04090767148954
"Colombia","COL",1862,97720,1,1.02333196889071
"Colombia","COL",1864,99610,1,1.00391526955125
"Colombia","COL",1865,100600,3,2.98210735586481
"Colombia","COL",1866,101700,1,0.983284169124877
"Colombia","COL",1869,105400,1,0.94876660341556
"Colombia","COL",1873,110900,1,0.901713255184851
"Colombia","COL",1875,114300,1,0.874890638670166
"Colombia","COL",1877,117800,1,0.848896434634975
"Colombia","COL",1884,132900,1,0.752445447705041
"Colombia","COL",1885,135300,1,0.73909830007391
"Colombia","COL",1886,137700,1,0.726216412490922
"Colombia","COL",1887,140000,1,0.714285714285714
"Colombia","COL",1889,145000,1,0.689655172413793
"Colombia","COL",1890,147600,2,1.3550135501355
"Colombia","COL",1892,152900,1,0.65402223675605
"Colombia","COL",1894,158300,2,1.26342387871131
"Colombia","COL",1895,161100,2,1.24146492861577
"Colombia","COL",1897,167000,3,1.79640718562874
"Colombia","COL",1899,173300,1,0.577034045008656
"Colombia","COL",1900,176700,1,0.565930956423316
"Colombia","COL",1901,180700,2,1.10680686220255
"Colombia","COL",1904,193500,1,0.516795865633075
"Colombia","COL",1906,203000,2,0.985221674876847
"Colombia","COL",1908,212100,2,0.942951438000943
"Colombia","COL",1909,216600,1,0.461680517082179
"Colombia","COL",1910,221200,1,0.452079566003617
"Colombia","COL",1911,225800,4,1.77147918511957
"Colombia","COL",1912,230600,3,1.3009540329575
"Colombia","COL",1913,235800,2,0.848176420695505
"Colombia","COL",1914,241600,1,0.413907284768212
"Colombia","COL",1915,248000,1,0.403225806451613
"Colombia","COL",1916,254500,1,0.392927308447937
"Colombia","COL",1917,261200,2,0.765696784073507
"Colombia","COL",1918,268500,1,0.37243947858473
"Colombia","COL",1920,283900,4,1.40894681225784
"Colombia","COL",1921,291900,3,1.02774922918808
"Colombia","COL",1922,300200,4,1.33244503664224
"Colombia","COL",1923,308400,1,0.324254215304799
"Colombia","COL",1925,325400,3,0.921942224953903
"Colombia","COL",1926,334300,4,1.19653006281783
"Colombia","COL",1927,343400,1,0.29120559114735
"Colombia","COL",1928,349800,1,0.28587764436821
"Colombia","COL",1929,354600,1,0.282007896221094
"Colombia","COL",1930,366700,2,0.545404963185165
"Colombia","COL",1931,378700,3,0.7921837866385
"Colombia","COL",1932,390700,3,0.767852572306117
"Colombia","COL",1933,402800,3,0.744786494538232
"Colombia","COL",1934,414800,2,0.482160077145612
"Colombia","COL",1935,426800,3,0.7029053420806
"Colombia","COL",1936,438900,3,0.683526999316473
"Colombia","COL",1937,450900,1,0.221778664892437
"Colombia","COL",1938,462900,5,1.0801468999784
"Colombia","COL",1939,475000,5,1.05263157894737
"Colombia","COL",1940,487000,3,0.616016427104723
"Colombia","COL",1942,511100,4,0.782625709254549
"Colombia","COL",1943,523100,3,0.573504110112789
"Colombia","COL",1944,535100,7,1.30816669781349
"Colombia","COL",1945,547200,1,0.182748538011696
"Colombia","COL",1946,559200,6,1.07296137339056
"Colombia","COL",1947,571200,8,1.40056022408964
"Colombia","COL",1948,583300,5,0.857191839533688
"Colombia","COL",1949,595300,3,0.503947589450697
"Colombia","COL",1950,607300,2,0.32932652725177
"Colombia","COL",1951,612100,1,0.163371998039536
"Colombia","COL",1952,622200,8,1.28576020572163
"Colombia","COL",1953,633400,3,0.473634354278497
"Colombia","COL",1954,645900,5,0.774113639882335
"Colombia","COL",1955,659500,4,0.606520090978014
"Colombia","COL",1956,674300,7,1.03811359928815
"Colombia","COL",1957,690100,5,0.724532676423707
"Colombia","COL",1958,707000,5,0.707213578500707
"Colombia","COL",1959,724800,5,0.689845474613687
"Colombia","COL",1960,743200,1,0.134553283100108
"Colombia","COL",1961,761900,4,0.525003281270508
"Colombia","COL",1962,780300,4,0.512623349993592
"Colombia","COL",1963,798000,3,0.37593984962406
"Colombia","COL",1964,813900,4,0.491460867428431
"Colombia","COL",1965,826700,2,0.241925728801258
"Colombia","COL",1966,834800,3,0.359367513176809
"Colombia","COL",1968,836400,4,0.478240076518412
"Colombia","COL",1969,830900,5,0.601757130822
"Colombia","COL",1970,823400,4,0.485790624240952
"Colombia","COL",1971,816000,4,0.490196078431373
"Colombia","COL",1972,810900,2,0.246639536317672
"Colombia","COL",1973,809500,5,0.617665225447807
"Colombia","COL",1974,812600,2,0.24612355402412
"Colombia","COL",1975,820000,1,0.121951219512195
"Colombia","COL",1976,831200,3,0.360923965351299
"Colombia","COL",1977,844200,2,0.236910684671879
"Colombia","COL",1978,857300,1,0.116645281698355
"Colombia","COL",1979,869800,1,0.114968958381237
"Colombia","COL",1980,880700,4,0.454184171681617
"Colombia","COL",1981,889600,1,0.112410071942446
"Colombia","COL",1982,896600,2,0.22306491188936
"Colombia","COL",1983,901700,1,0.110901630253965
"Colombia","COL",1984,905100,2,0.220970058557066
"Colombia","COL",1985,907000,1,0.110253583241455
"Colombia","COL",1987,907800,1,0.11015642211941
"Colombia","COL",1988,907400,1,0.110204981265153
"Costa Rica","CRI",1826,3244,1,30.826140567201
"Costa Rica","CRI",1835,3750,1,26.6666666666667
"Costa Rica","CRI",1846,4526,1,22.0945647370747
"Costa Rica","CRI",1861,5605,1,17.8412132024978
"Costa Rica","CRI",1865,6001,2,33.3277787035494
"Costa Rica","CRI",1868,6346,1,15.7579577686732
"Costa Rica","CRI",1870,6601,1,15.1492198151795
"Costa Rica","CRI",1875,7327,2,27.2963013511669
"Costa Rica","CRI",1889,10480,1,9.54198473282443
"Costa Rica","CRI",1895,12120,2,16.5016501650165
"Costa Rica","CRI",1896,12500,1,8
"Costa Rica","CRI",1897,12890,1,7.75795190069822
"Costa Rica","CRI",1901,14290,1,6.99790062981106
"Costa Rica","CRI",1904,15490,1,6.45577792123951
"Costa Rica","CRI",1906,16270,1,6.14628149969269
"Costa Rica","CRI",1908,16940,1,5.90318772136954
"Costa Rica","CRI",1911,17730,1,5.64015792442188
"Costa Rica","CRI",1915,18110,1,5.52181115405853
"Costa Rica","CRI",1916,17930,1,5.57724484104852
"Costa Rica","CRI",1917,17900,1,5.58659217877095
"Costa Rica","CRI",1918,18210,1,5.49148819330038
"Costa Rica","CRI",1919,18520,1,5.39956803455724
"Costa Rica","CRI",1920,18860,1,5.30222693531283
"Costa Rica","CRI",1921,19230,1,5.20020800832033
"Costa Rica","CRI",1925,21890,2,9.13659205116492
"Costa Rica","CRI",1926,22630,1,4.41891294741494
"Costa Rica","CRI",1928,23890,1,4.18585182084554
"Costa Rica","CRI",1933,27160,1,3.68188512518409
"Costa Rica","CRI",1934,27860,1,3.58937544867193
"Costa Rica","CRI",1935,28550,1,3.50262697022767
"Costa Rica","CRI",1939,31320,2,6.38569604086845
"Costa Rica","CRI",1940,32010,1,3.12402374258044
"Costa Rica","CRI",1941,32700,2,6.11620795107034
"Costa Rica","CRI",1944,34780,1,2.87521564117309
"Costa Rica","CRI",1947,36860,2,5.42593597395551
"Costa Rica","CRI",1948,37550,1,2.66311584553928
"Costa Rica","CRI",1950,38940,2,5.13610683102209
"Costa Rica","CRI",1952,42560,3,7.04887218045113
"Costa Rica","CRI",1953,44930,2,4.45136879590474
"Costa Rica","CRI",1954,47250,1,2.11640211640212
"Costa Rica","CRI",1958,56020,3,5.35523027490182
"Costa Rica","CRI",1960,59710,1,1.67476134650812
"Costa Rica","CRI",1961,61210,3,4.90115994118608
"Costa Rica","CRI",1962,62410,2,3.20461464508893
"Costa Rica","CRI",1963,63280,1,1.5802781289507
"Costa Rica","CRI",1965,63930,1,1.56421085562334
"Costa Rica","CRI",1970,60490,1,1.653165812531
"Costa Rica","CRI",1972,59690,1,1.67532249958117
"Costa Rica","CRI",1974,60610,1,1.6498927569708
"Costa Rica","CRI",1978,67180,1,1.48853825543316
"Costa Rica","CRI",1979,69160,1,1.44592249855408
"Cuba","CUB",1800,13940,1,7.17360114777618
"Cuba","CUB",1809,18220,1,5.48847420417124
"Cuba","CUB",1812,20050,1,4.98753117206983
"Cuba","CUB",1816,22240,2,8.99280575539568
"Cuba","CUB",1833,33570,1,2.97885016383676
"Cuba","CUB",1834,34380,1,2.9086678301338
"Cuba","CUB",1838,37700,2,5.30503978779841
"Cuba","CUB",1839,38550,1,2.59403372243839
"Cuba","CUB",1840,39410,1,2.53742704897234
"Cuba","CUB",1844,42800,1,2.33644859813084
"Cuba","CUB",1845,43640,1,2.29147571035747
"Cuba","CUB",1846,44470,1,2.24870699347875
"Cuba","CUB",1848,46110,3,6.50618087182824
"Cuba","CUB",1852,49300,1,2.02839756592292
"Cuba","CUB",1853,50000,1,2
"Cuba","CUB",1855,51260,1,1.95083886071011
"Cuba","CUB",1860,53480,1,1.8698578908003
"Cuba","CUB",1861,53830,1,1.85770016719302
"Cuba","CUB",1863,54580,1,1.83217295712715
"Cuba","CUB",1864,54980,1,1.81884321571481
"Cuba","CUB",1865,55400,1,1.80505415162455
"Cuba","CUB",1866,55830,1,1.79115171054988
"Cuba","CUB",1867,56290,2,3.553028957186
"Cuba","CUB",1868,56720,1,1.76304654442877
"Cuba","CUB",1878,61390,1,1.62892979312592
"Cuba","CUB",1879,62130,1,1.6095284081764
"Cuba","CUB",1880,62820,1,1.59184972938555
"Cuba","CUB",1881,63620,1,1.57183275699466
"Cuba","CUB",1889,66780,2,2.99490865528601
"Cuba","CUB",1893,61160,1,1.63505559189012
"Cuba","CUB",1896,55340,3,5.42103361040838
"Cuba","CUB",1899,50620,1,1.97550375345713
"Cuba","CUB",1900,57430,1,1.74125021765628
"Cuba","CUB",1902,76410,1,1.30872922392357
"Cuba","CUB",1903,73950,1,1.35226504394861
"Cuba","CUB",1904,76300,1,1.31061598951507
"Cuba","CUB",1906,81890,1,1.22115032360484
"Cuba","CUB",1909,89360,1,1.11906893464637
"Cuba","CUB",1911,94840,2,2.10881484605652
"Cuba","CUB",1912,97650,3,3.07219662058372
"Cuba","CUB",1915,107000,1,0.934579439252336
"Cuba","CUB",1916,110300,1,0.906618313689937
"Cuba","CUB",1917,113700,1,0.879507475813544
"Cuba","CUB",1918,116900,2,1.71086398631309
"Cuba","CUB",1920,121800,1,0.821018062397373
"Cuba","CUB",1921,123200,3,2.43506493506493
"Cuba","CUB",1923,125600,2,1.59235668789809
"Cuba","CUB",1924,126700,1,0.789265982636148
"Cuba","CUB",1926,128300,3,2.33826968043648
"Cuba","CUB",1928,129200,3,2.32198142414861
"Cuba","CUB",1929,129200,1,0.773993808049536
"Cuba","CUB",1930,133600,3,2.24550898203593
"Cuba","CUB",1931,137900,2,1.45032632342277
"Cuba","CUB",1933,146700,1,0.681663258350375
"Cuba","CUB",1934,151000,3,1.98675496688742
"Cuba","CUB",1935,155400,1,0.643500643500644
"Cuba","CUB",1936,159700,4,2.50469630557295
"Cuba","CUB",1937,164100,2,1.2187690432663
"Cuba","CUB",1938,168500,1,0.593471810089021
"Cuba","CUB",1939,172800,1,0.578703703703704
"Cuba","CUB",1940,177200,4,2.25733634311512
"Cuba","CUB",1942,185900,5,2.68961807423346
"Cuba","CUB",1943,190300,4,2.10194429847609
"Cuba","CUB",1944,194600,3,1.54162384378212
"Cuba","CUB",1945,199000,2,1.00502512562814
"Cuba","CUB",1946,203400,8,3.93313667649951
"Cuba","CUB",1947,207700,4,1.92585459797785
"Cuba","CUB",1948,212100,5,2.35737859500236
"Cuba","CUB",1949,216400,6,2.77264325323475
"Cuba","CUB",1950,220800,4,1.81159420289855
"Cuba","CUB",1951,212600,4,1.88146754468485
"Cuba","CUB",1952,198400,3,1.51209677419355
"Cuba","CUB",1953,188600,2,1.06044538706257
"Cuba","CUB",1954,183400,5,2.72628135223555
"Cuba","CUB",1955,182600,3,1.64293537787514
"Cuba","CUB",1956,186100,2,1.07469102632993
"Cuba","CUB",1957,193400,3,1.5511892450879
"Cuba","CUB",1958,204100,3,1.46986771190593
"Cuba","CUB",1959,217000,1,0.460829493087558
"Cuba","CUB",1960,230900,5,2.1654395842356
"Cuba","CUB",1961,244400,1,0.409165302782324
"Cuba","CUB",1962,256200,5,1.95160031225605
"Cuba","CUB",1963,265100,3,1.131648434553
"Cuba","CUB",1964,270500,1,0.369685767097967
