spec,outcome,estimator,conf_low,conf_high,event_time,att,se
High access vs low-access counties only,County population,Wooldridge ETWFE,-89428.21606205718,471105.2878363471,50,190838.53588714497,142993.24079040927
High access vs low-access counties only,County population,Wooldridge ETWFE + county pre-period trend,-214217.88435077586,-86654.71418772104,-50,-150436.29926924844,32541.625041595613
High access vs low-access counties only,County population,Wooldridge ETWFE + county pre-period trend,-162080.98762403062,-67032.47892368151,-40,-114556.73327385607,24247.068546007427
High access vs low-access counties only,County population,Wooldridge ETWFE + county pre-period trend,-106160.64557696923,-45003.949031838274,-30,-75582.29730440375,15601.19809824769
High access vs low-access counties only,County population,Wooldridge ETWFE + county pre-period trend,-59058.442685314,-22167.691954446393,-20,-40613.067319880196,9410.905798690716
High access vs low-access counties only,County population,Wooldridge ETWFE + county pre-period trend,0,0,-10,0,0
High access vs low-access counties only,County population,Wooldridge ETWFE + county pre-period trend,19691.689657214607,80414.93532091458,0,50053.31248906459,15490.623893801014
High access vs low-access counties only,County population,Wooldridge ETWFE + county pre-period trend,39123.82076933785,153493.10061069258,10,96308.46069001521,29175.836694223144
High access vs low-access counties only,County population,Wooldridge ETWFE + county pre-period trend,63473.79934850488,246485.52000269655,20,154979.6596756007,46686.66343219175
High access vs low-access counties only,County population,Wooldridge ETWFE + county pre-period trend,82953.1728969902,360078.2370835349,30,221515.70499026254,70695.16943534304
High access vs low-access counties only,County population,Wooldridge ETWFE + county pre-period trend,114631.91985013292,429945.2484752721,40,272288.5841627025,80437.07362886202
High access vs low-access counties only,County population,Wooldridge ETWFE + county pre-period trend,118247.2557690994,543905.3676586647,50,331076.311713882,108586.25303305236
