spec,outcome,estimator,conf_low,conf_high,event_time,att,se
High access vs low-access counties only,County population,Wooldridge ETWFE,-91648.22947875608,638002.5970998325,50,273177.1838105382,186135.4149435175
High access vs low-access counties only,County population,Wooldridge ETWFE + county pre-period trend,-228218.94892148353,-89106.16520727125,-50,-158662.55706437738,35487.95502913579
High access vs low-access counties only,County population,Wooldridge ETWFE + county pre-period trend,-174145.20206315638,-70917.81633121744,-40,-122531.50919718691,26333.516768351765
High access vs low-access counties only,County population,Wooldridge ETWFE + county pre-period trend,-114677.65758414363,-49384.08400104699,-30,-82030.8707925953,16656.523873238937
High access vs low-access counties only,County population,Wooldridge ETWFE + county pre-period trend,-67306.83565135054,-25320.957805464557,-20,-46313.89672840755,10710.683123950506
High access vs low-access counties only,County population,Wooldridge ETWFE + county pre-period trend,0,0,-10,0,0
High access vs low-access counties only,County population,Wooldridge ETWFE + county pre-period trend,21598.86041041778,95159.35624486534,0,58379.10832764156,18765.43261082846
High access vs low-access counties only,County population,Wooldridge ETWFE + county pre-period trend,41020.94394605236,179976.04722063168,10,110498.49558334201,35447.7304271886
High access vs low-access counties only,County population,Wooldridge ETWFE + county pre-period trend,70956.7335335564,289311.3440353467,20,180134.03878445155,55702.706760660796
High access vs low-access counties only,County population,Wooldridge ETWFE + county pre-period trend,75797.46142190849,412343.08388814435,30,244070.2726550264,85853.47511893771
High access vs low-access counties only,County population,Wooldridge ETWFE + county pre-period trend,103839.1494242771,483351.28047495196,40,293595.21494961454,96814.31914558033
High access vs low-access counties only,County population,Wooldridge ETWFE + county pre-period trend,102635.46200183075,629794.5929116146,50,366215.0274567227,134479.3701300469
